PlayerID,FirstName,LastName,Club,Position,BaseSalary,GuaranteedComp,Year,Duplicate
l6cfth,Macoumba,Kandji,RBNY,F,"85000.0","112988.37",2010,zQqWMoXj
l6cfth,Macoumba,Kandji,COL,F,"120000.0","147988.37",2011,PnupvZQA
l6cfth,Macoumba,Kandji,HOU,F,"135000.0","162988.37",2012,DqPdOiRb
k0GAgw,Alec,Kann,CHI,GK,"35125.0","35125.0",2013,dLgt9Gmf
k0GAgw,Alec,Kann,CHI,GK,"48500.0","48500.0",2014,rM9vjQpx
k0GAgw,Alec,Kann,CHI,GK,"60000.0","60000.0",2015,MmfSZZQR
k0GAgw,Alec,Kann,KC,GK,"63000.0","63000.0",2016,e5NfGUwW
k0GAgw,Alec,Kann,ATL,GK,"77004.0","77004.0",2017,EbDsmLze
k0GAgw,Alec,Kann,ATL,GK,"94008.00","94008.00",2018,loUmnD2o
k0GAgw,Alec,Kann,ATL,GK,"100008.00","100008.00",2019,ki9iW0Qw
k0GAgw,Alec,Kann,ATL,GK,"110000.00","110000.00",2020,yJb55cKr
k0GAgw,Alec,Kann,ATL,GK,"115000.00","115000.00",2021,Z1arhMmx
k0GAgw,Alec,Kann,CIN,GK,"200000.00","220833.00",2022,s8NHe9w0
k0GAgw,Alec,Kann,CIN,GK,"200000.00","220833.00",2023,Bq2lgaYe
k0GAgw,Alec,Kann,CIN,GK,"250000.00","270833.00",2024,xeFZAyLP
k0GAgw,Alec,Kann,CIN,GK,"192500.00","192500.00",2025 Sp,x9LWU8kr
QXaCQl,Ahmed,Kantari,TOR,D,"300000.0","345000.0",2015,1iF1QdpH
SLbMRw,Alex,Kapp,MNUFC,GK,"55654.20","55654.20",2018,yHOVCbhR
NkIN91,Johan,Kappelhof,CHI,D,"480000.0","520000.0",2016,wISfcmcq
NkIN91,Johan,Kappelhof,CHI,D,"530000.0","570000.0",2017,ChPnqZBH
NkIN91,Johan,Kappelhof,CHI,D,"555000.00","595000.00",2018,estlTP2w
NkIN91,Johan,Kappelhof,CHI,D,"549999.96","577833.29",2019,70xoPXXC
NkIN91,Johan,Kappelhof,CHI,D,"575000.00","602833.00",2020,efQirgrm
NkIN91,Johan,Kappelhof,CHI,D-M,"462500.00","490333.00",2021,Ev0WvfJU
NkIN91,Johan,Kappelhof,RSL,D-M,"260000.00","287000.00",2022,HmLJFA28
u7QOIk,Wilfrid,Kaptoum,NE,M,"500000.00","557500.00",2021,Qavls89F
u7QOIk,Wilfrid,Kaptoum,NE,M,"525000.00","582500.00",2022,UNOldw59
TvsJgB,Ercan,Kara,ORL,F,"1860000.00","1860000.00",2022,pn1FmEFp
ZMYyf6,Hakim,Karamoko,DC,F,"80622.00","80622.00",2025 Sp,151Pnj7l
R16PKX,Chris,Karcz,RBNY,M,"12900.0","12900.0",2007,Q40raUgZ
lksiXm,Andrew,Kartunen,MLS,GK,"12900.0","12900.0",2008,tMZTYnCa
K27jpC,Guram,Kashia,SJ,D,"549999.96","549999.96",2018,w6Y7bXSl
K27jpC,Guram,Kashia,SJ,D,"590000.04","590000.04",2019,OpJcfAHH
K27jpC,Guram,Kashia,SJ,D,"640000.00","640000.00",2020,uiGx96jy
2bYaCi,Kai,Kasiguran,CHI,F,"12900.0","12900.0",2008,nsqTKidM
l1Ztao,Matt,Kassel,RBNY,M,"32600.0","36600.0",2011,NACyWkx1
l1Ztao,Matt,Kassel,PHI,M,"46500.0","46500.0",2013,DKuZiYhO
kvdeNO,Aleksandar,Katai,CHI,M,"1200000.00","1320333.33",2018,06YwITGe
kvdeNO,Aleksandar,Katai,CHI,M-F,"1260000.00","1380333.33",2019,y6FH0JAT
n9lxkJ,Alexandros,Katranis,RSL,D,"400000.00","469875.00",2024,IH437YCy
n9lxkJ,Alexandros,Katranis,RSL,D,"425000.00","494875.00",2025 Sp,nhBEppI2
v4HR5i,Phanuel,Kavita,RSL,D,"50000.0","50000.0",2015,d7pbqTbi
v4HR5i,Phanuel,Kavita,RSL,D,"51500.0","51500.0",2016,5HPIVplm
fMPF67,Ryan,Kawulok,POR,M,"33750.0","33750.0",2012,enMWx5uJ
Ey3Obw,Mark-Anthony,Kaye,LAFC,M,"69999.96","74999.96",2018,Gs0snjyz
Ey3Obw,Mark-Anthony,Kaye,LAFC,M,"166248.00","177810.50",2019,rRVNjSA4
Ey3Obw,Mark-Anthony,Kaye,LAFC,M,"226875.00","238438.00",2020,VaXiBcQw
Ey3Obw,Mark-Anthony,Kaye,COL,M,"235625.00","247188.00",2021,lNo7Lly6
Ey3Obw,Mark-Anthony,Kaye,TOR,M,"700000.00","700000.00",2022,vcR81mvE
Ey3Obw,Mark-Anthony,Kaye,NE,M,"750000.00","750000.00",2023,P1yvULuP
Ey3Obw,Mark-Anthony,Kaye,NE,M,"750000.00","750000.00",2024,ovbaOuvj
Ey3Obw,Mark-Anthony,Kaye,SJ,M,"800000.00","800000.00",2025 Sp,lgF7b0BD
iQtoIi,Robbie,Keane,LA,F,"2917241.4","3417243.15",2011,kdyjf6TT
iQtoIi,Robbie,Keane,LA,F,"2917241.0","3417242.75",2012,8VUg3OEa
iQtoIi,Robbie,Keane,LA,F,"4000000.0","4333333.33",2013,DjqTZqRj
iQtoIi,Robbie,Keane,LA,F,"4500000.0","4500000.0",2014,VM3TZpRZ
iQtoIi,Robbie,Keane,LA,F,"4500000.0","4500000.0",2015,RCAewb8i
iQtoIi,Robbie,Keane,LA,F,"3500000.0","3500000.0",2016,C121w3Tq
sv6Y6U,Daniel,Keat,LA,M,"42000.0","64500.0",2011,xcckenp8
sv6Y6U,Daniel,Keat,LA,M,"46200.0","68700.0",2012,gyQBQ7No
dUxZ6M,Stephen,Keel,COL,D,"17700.0","17700.0",2007,tTOyTtkR
dUxZ6M,Stephen,Keel,COL,D,"17700.0","17700.0",2008,qZBZMIJo
dUxZ6M,Stephen,Keel,RBNY,D,"42000.0","42000.0",2011,0Om8EFNP
dUxZ6M,Stephen,Keel,RBNY,D,"65000.0","65000.0",2012,CECflW4v
dUxZ6M,Stephen,Keel,DAL,D,"46500.0","46500.0",2013,x2gMsSqn
dUxZ6M,Stephen,Keel,DAL,D,"48825.0","48825.0",2014,wjA9yQLK
dUxZ6M,Stephen,Keel,DAL,D,"60000.0","60000.0",2015,8VdjB3kn
dMjvcn,Axel,Kei,RSL,F,"65500.00","81500.00",2022,odgZkTh4
dMjvcn,Axel,Kei,RSL,F,"85444.00","101444.00",2023,pkeB6Lo4
dMjvcn,Axel,Kei,RSL,F,"110000.00","126000.00",2024,R3YUugfO
dMjvcn,Axel,Kei,RSL,F,"140000.00","156000.00",2025 Sp,9z0ZWb4x
osbc9Q,Aboubacar,Keita,CLB,D,"90000.00","110000.00",2019,pUvXjSR8
osbc9Q,Aboubacar,Keita,CLB,D,"100000.00","100000.00",2020,2rDb0hMp
osbc9Q,Aboubacar,Keita,CLB,D,"110000.00","110000.00",2021,LcSqPN7s
osbc9Q,Aboubacar,Keita,COL,D,"135000.00","135000.00",2022,3LsUfdEj
osbc9Q,Aboubacar,Keita,COL,D,"215000.00","245313.00",2023,KYXMRio5
aBfc0K,Muhamed,Keita,MLS,F,"324999.96","367291.71",2018,EL3vZART
yFwrTr,Kasey,Keller,SEA,GK,"","",2008,EsW16TgJ
yFwrTr,Kasey,Keller,SEA,GK,"300000.0","300000.0",2009,7I7R9cey
yFwrTr,Kasey,Keller,SEA,GK,"300000.0","300000.0",2010,enA85BJf
yFwrTr,Kasey,Keller,SEA,GK,"250000.0","250000.0",2011,LjAFUN8M
MWiYqQ,Kipp,Keller,ATX,D,"84000.00","96500.00",2022,UDdvLhRT
MWiYqQ,Kipp,Keller,ATX,D,"100000.00","112500.00",2023,a5iyg5gg
MWiYqQ,Kipp,Keller,CIN,D,"89716.00","89716.00",2024,FYYwfKtu
MWiYqQ,Kipp,Keller,MNUFC,D,"104000.00","104000.00",2025 Sp,PEYPgluP
guhJNZ,Dane,Kelly,DC,F,"67500.00","69500.00",2018,3rBaAziM
PxdUc4,Jeremy,Kelly,COL,D,"81375.00","81375.00",2020,iUJdc2on
PxdUc4,Jeremy,Kelly,COL,D,"85444.00","85444.00",2021,590bOm6W
WetouI,Kevin,Kelsy,CIN,F,"480000.00","485533.00",2024,iB7eOJ2b
WetouI,Kevin,Kelsy,POR,F,"612000.00","752804.00",2025 Sp,Z7gFXQMm
Bpyr6V,Taylor,Kemp,DC,D,"35125.0","35125.0",2013,aEzk8mkB
Bpyr6V,Taylor,Kemp,DC,D,"36504.0","36504.0",2014,q13i7fm5
Bpyr6V,Taylor,Kemp,DC,D,"60000.0","60000.0",2015,EOVKvoiz
Bpyr6V,Taylor,Kemp,DC,D,"100000.0","100000.0",2016,IxXLvh9i
Bpyr6V,Taylor,Kemp,DC,D,"120000.0","120000.0",2017,WO4rnXmf
Bpyr6V,Taylor,Kemp,DC,D,"140000.00","140000.00",2018,GcArSIwy
0LaHrL,Jon,Kempin,KC,GK,"42000.0","49083.33",2011,9K3bFMlY
0LaHrL,Jon,Kempin,KC,GK,"46500.0","53583.33",2012,oiBAdwO3
0LaHrL,Jon,Kempin,KC,GK,"60000.0","67083.33",2013,V3ln8Rsj
0LaHrL,Jon,Kempin,KC,GK,"70000.0","77083.33",2014,LpX5FYuN
0LaHrL,Jon,Kempin,KC,GK,"85000.0","92083.33",2015,cTMBwSqk
0LaHrL,Jon,Kempin,KC,GK,"82750.0","82750.0",2016,QOgSHkrV
0LaHrL,Jon,Kempin,LA,GK,"65004.0","65004.0",2017,d8q5Pqe6
0LaHrL,Jon,Kempin,CLB,GK,"80256.00","80256.00",2018,SaKHsWbk
0LaHrL,Jon,Kempin,CLB,GK,"71664.00","71664.00",2019,lqwwKnji
0LaHrL,Jon,Kempin,CLB,GK,"81375.00","81375.00",2020,gdFZ1JLf
0LaHrL,Jon,Kempin,DC,GK,"85444.00","85444.00",2021,XUGS9SwU
0LaHrL,Jon,Kempin,DC,GK,"84000.00","84000.00",2022,5ND5y7Fo
7qnFIC,Dan,Kennedy,CHV,GK,"33000.0","33000.0",2008,ifTsyKHb
7qnFIC,Dan,Kennedy,CHV,GK,"50000.0","50000.0",2009,6hOizEhN
7qnFIC,Dan,Kennedy,CHV,GK,"54996.0","54996.0",2010,DJqfVm80
7qnFIC,Dan,Kennedy,CHV,GK,"62496.0","62496.0",2011,uSgVPOWy
7qnFIC,Dan,Kennedy,CHV,GK,"175000.0","175000.0",2012,MFgc5ntx
7qnFIC,Dan,Kennedy,CHV,GK,"192500.0","194166.67",2013,t7P2qd0l
7qnFIC,Dan,Kennedy,CHV,GK,"211750.0","213416.67",2014,MKDF6mVJ
7qnFIC,Dan,Kennedy,DAL,GK,"233000.0","233000.0",2015,2rQqcEyW
7qnFIC,Dan,Kennedy,LA,GK,"180000.0","195400.0",2016,w0VIWrWV
AKBaz3,Ryan,Kent,SEA,F,"936000.00","959500.00",2025 Sp,bhXOHpqh
Q2GHki,Max,Kerkvliet,RSL,GK,"80622.00","80622.00",2025 Sp,bMhg7kU2
1jmAav,Deandre,Kerr,TOR,M-F,"65500.00","70819.00",2022,GLJn21H5
1jmAav,Deandre,Kerr,TOR,M,"85444.00","90763.00",2023,CjTvss8d
1jmAav,Deandre,Kerr,TOR,F,"100000.00","105319.00",2024,NNCgXqYd
1jmAav,Deandre,Kerr,TOR,F,"120000.00","125319.00",2025 Sp,tc6mxpyF
lg9JeM,Henry,Kessler,NE,D,"81375.00","101375.00",2020,4CYcedJi
lg9JeM,Henry,Kessler,NE,D,"95000.00","115000.00",2021,EMa1uecX
lg9JeM,Henry,Kessler,NE,D,"150000.00","170000.00",2022,Yjrl90xV
lg9JeM,Henry,Kessler,NE,D,"200000.00","217500.00",2023,rgMKHgqr
lg9JeM,Henry,Kessler,STL,D,"1000000.00","1033333.00",2024,8eUjgOek
lg9JeM,Henry,Kessler,STL,D,"1300000.00","1333333.00",2025 Sp,cqS4ksPs
iPtNZZ,Logan,Ketterer,CLB,GK,"53004.0","53004.0",2017,ECVkB7Zk
iPtNZZ,Logan,Ketterer,CLB,GK,"67500.00","67500.00",2018,o4GbKqCK
iPtNZZ,Logan,Ketterer,MTL,GK,"84000.00","84000.00",2022,62HTGjwX
iPtNZZ,Logan,Ketterer,MTL,GK,"88200.00","88200.00",2023,8OZRpFVP
iPtNZZ,Logan,Ketterer,MTL,GK,"92610.00","92610.00",2024,PCV0HdUo
0SAbS5,Tyler,Kettering,CHI,GK,"12900.0","12900.0",2008,wxurlJkG
aaYXtl,Nizar,Khalfan,VAN,M,"60000.0","61250.0",2011,mspCMPX7
y5XDLi,Jasser,Khmiri,VAN,D,"180000.00","180000.00",2019,bRtZYwOi
y5XDLi,Jasser,Khmiri,VAN,D,"210000.00","210000.00",2020,LIYdJ6QA
y5XDLi,Jasser,Khmiri,VAN,D,"240000.00","240000.00",2021,2L4R4XT2
lf25q7,Thabiso,Khumalo,DC,F,"33000.0","33000.0",2008,DUAmUC4T
lf25q7,Thabiso,Khumalo,DC,M-F,"34650.0","34650.0",2009,J2MGj8Di
l4ifOf,Nabilai,Kibunguchy,MNUFC,F,"63547.00","63547.00",2021,ugBbQbGV
l4ifOf,Nabilai,Kibunguchy,MNUFC,F,"66724.00","66724.00",2022,8nG94LTg
yM34zU,Jerome,Kiesewetter,MIA,F,"81375.00","81375.00",2020,VQ9hKJYe
K2p7Cz,Hosei,Kijima,STL,M,"71401.00","71401.00",2024,bunLtSzX
K2p7Cz,Hosei,Kijima,DC,M,"80622.00","80622.00",2025 Sp,3YIUox8K
YN0b4u,Benjamin,Kikanovic,SJ,F,"63547.00","69322.00",2021,SkWvsJJS
YN0b4u,Benjamin,Kikanovic,SJ,F,"85444.00","91219.00",2022,NIRRk1TT
YN0b4u,Benjamin,Kikanovic,SJ,M,"130000.00","135775.00",2023,Nne2BJaB
YN0b4u,Benjamin,Kikanovic,SJ,F,"292000.00","328700.00",2024,NWsFvoPT
YN0b4u,Benjamin,Kikanovic,SJ,F,"367000.00","403700.00",2025 Sp,VXPa2KUe
Qjv4ck,Joon-hong,Kim,DC,GK,"354000.00","427000.00",2025 Sp,gGv5Ijgd
RXlwOx,Kee-hee,Kim,SEA,D,"500004.00","632004.00",2018,YawlogcE
RXlwOx,Kee-hee,Kim,SEA,D,"640000.08","772000.08",2019,UxGiTgCK
RXlwOx,Kee-hee,Kim,SEA,D,"104000.00","104000.00",2025 Sp,A5shaT1K
PL0cvx,Kosuke,Kimura,COL,M,"12900.0","12900.0",2007,VFWBg1jG
PL0cvx,Kosuke,Kimura,COL,D,"17700.0","17700.0",2008,GaTRW61p
PL0cvx,Kosuke,Kimura,COL,D,"52500.0","52500.0",2009,DrCYQWAs
PL0cvx,Kosuke,Kimura,COL,D,"57750.0","57750.0",2010,1slTS2lw
PL0cvx,Kosuke,Kimura,COL,D,"63525.0","63525.0",2011,p8V1p2RO
PL0cvx,Kosuke,Kimura,POR,D,"71466.0","71466.0",2012,jdlzxsKD
PL0cvx,Kosuke,Kimura,RBNY,D,"100000.0","100000.0",2013,ZK2q7kw3
PL0cvx,Kosuke,Kimura,RBNY,D,"105000.0","105000.0",2014,FXrqhrED
dyZbTE,Gadi,Kinda,KC,M,"650000.00","718000.00",2020,vvcpnV8S
dyZbTE,Gadi,Kinda,KC,M,"850000.00","918000.00",2021,FVDD59YY
dyZbTE,Gadi,Kinda,KC,M,"850000.00","918000.00",2022,jWc95Hxs
dyZbTE,Gadi,Kinda,KC,M-F,"850000.00","918000.00",2023,7PBWHBDK
O8SCSo,Kory,Kindle,COL,D,"35125.0","35125.0",2013,gib6gTFN
TG5zQ1,Brendan,King,CHI,M,"35125.0","35125.0",2013,OZBIRaXK
kjvYUy,Stephen,King,CHI,M,"17700.0","17700.0",2008,eKMX9Uf2
kjvYUy,Stephen,King,SEA,M,"34000.0","34000.0",2009,3c845Wjb
kjvYUy,Stephen,King,DC,M,"40000.0","40000.0",2010,9ptFBRuA
kjvYUy,Stephen,King,DC,M,"44000.0","46500.0",2011,6gAJuxgn
kjvYUy,Stephen,King,DC,M,"65000.0","67500.0",2012,3N27byX9
3NV281,Ryan,Kinne,NE,F,"32604.0","32604.0",2011,1jEoAoDS
uJ4u5y,Steven,Kinney,CHI,D,"40000.0","40000.0",2010,Ykng3pW1
uJ4u5y,Steven,Kinney,CHI,D,"42000.0","42000.0",2011,bbdGlKV3
uJ4u5y,Steven,Kinney,CHI,D,"44100.0","44100.0",2012,BkjTlBiT
uJ4u5y,Steven,Kinney,CHI,D,"46500.0","46500.0",2013,NXod1cCm
uJ4u5y,Steven,Kinney,CHI,D,"48825.0","48825.0",2014,oBvMxfX7
cWBTtL,Daniel,Kinumbe,MTL,D,"56250.00","60165.63",2019,NUZgFKoY
SFGuqL,Jean-Martial,Kipre,RSL,D,"30000.0","30000.0",2007,Rrak1EXR
QbI61Y,Dustin,Kirby,RSL,D,"12900.0","12900.0",2007,P86V4oqp
QbI61Y,Dustin,Kirby,RSL,D,"17700.0","17700.0",2008,GN9kwjdm
JxEfzV,Quavas,Kirk,LA,F,"75000.0","111500.0",2007,tgejiTCi
JxEfzV,Quavas,Kirk,DC,M,"100000.0","136500.0",2008,k87Ig3Qs
O4Ij37,Jovan,Kirovski,COL,F,"200000.0","200000.0",2007,apbvaFHT
O4Ij37,Jovan,Kirovski,SJ,F,"220000.0","220000.0",2008,HpMGq6u8
O4Ij37,Jovan,Kirovski,LA,F,"80000.0","80000.0",2009,urxaWKdw
O4Ij37,Jovan,Kirovski,LA,F,"84000.0","84000.0",2010,cJ44yc1d
O4Ij37,Jovan,Kirovski,LA,F,"84000.0","86000.0",2011,QHX4GfMn
Zhn7Ru,Sota,Kitahara,SEA,D-M,"67360.00","69860.00",2023,EW7mbNes
Zhn7Ru,Sota,Kitahara,SEA,M,"71401.00","73901.00",2024,3mMG1hh8
VlphVd,Perry,Kitchen,DC,D,"62750.0","148200.0",2011,c0VVb66w
VlphVd,Perry,Kitchen,DC,D,"85500.0","170950.0",2012,vFHxk2lO
VlphVd,Perry,Kitchen,DC,D,"105000.0","190450.0",2013,gzWx2VrS
VlphVd,Perry,Kitchen,DC,D,"143500.0","228950.0",2014,aEmUFQ4m
VlphVd,Perry,Kitchen,DC,D,"172000.0","257450.0",2015,PDQo4Zmx
VlphVd,Perry,Kitchen,LA,D-M,"450000.00","474166.67",2018,vhNVKJJA
VlphVd,Perry,Kitchen,LA,D-M,"450000.00","474166.67",2019,Lj1c4nDI
VlphVd,Perry,Kitchen,LA,M,"550000.00","574167.00",2020,YAfyFrZC
VlphVd,Perry,Kitchen,CLB,M,"275000.00","301667.00",2021,JXn1DVNC
VlphVd,Perry,Kitchen,CLB,M,"300000.00","326667.00",2022,3LP0HzGI
jLckXp,Edward,Kizza,NE,F,"63547.00","63547.00",2021,X8XweH9t
jLckXp,Edward,Kizza,NE,F,"66724.00","66724.00",2022,b8DtIDmL
WsVj5z,Mustafa,Kizza,MTL,,"150000.00","166800.00",2020,VShr7Ecb
WsVj5z,Mustafa,Kizza,MTL,D,"150000.00","166800.00",2021,3MHUkD2c
4DVi8V,Joao,Klauss de Mello,STL,F,"1230000.00","1365180.00",2022,aiqSEDxR
4DVi8V,Joao,Klauss de Mello,STL,F,"1230000.00","1370284.00",2023,Z2Yod7ja
4DVi8V,Joao,Klauss de Mello,STL,F,"1230000.00","1370284.00",2024,8vA2skaa
4DVi8V,Joao,Klauss de Mello,STL,F,"1230000.00","1370284.00",2025 Sp,v8XNsduE
Lwt41D,Greg,Klazura,VAN,D,"33750.0","33750.0",2012,HHE8hTgL
Lwt41D,Greg,Klazura,VAN,D,"46500.0","46500.0",2013,qyLDB6I3
WN8yjT,Jose,Kleberson,PHI,M,"495000.0","495000.0",2013,qZIQyuzU
sosaIZ,Freddy,Kleeman,ATX,D,"63547.00","63547.00",2021,oxl5dhyZ
sosaIZ,Freddy,Kleeman,ATX,D,"66724.00","66724.00",2022,i4Z8E9Ci
rSYhw7,Chris,Klein,LA,M,"180000.0","187250.0",2007,bl1yde5c
rSYhw7,Chris,Klein,LA,D,"150000.0","150000.0",2008,Mx7Gpxq0
rSYhw7,Chris,Klein,LA,D,"175000.0","175000.0",2009,79Kq3fCT
rSYhw7,Chris,Klein,LA,M,"96000.0","101000.0",2010,6nVeTeJw
i25D2Q,Johnny,Klein,STL,M,"89716.00","89716.00",2024,0gXanyN4
E5weZc,Eric,Klenofsky,DC,GK,"53004.0","56754.0",2017,zYlSnsSs
CusXcy,Mateusz,Klich,DC,M,"1900000.00","2093588.00",2023,cG32ndOA
CusXcy,Mateusz,Klich,DC,M,"1900000.00","2093588.00",2024,viVB5IIE
CusXcy,Mateusz,Klich,ATL,M,"1743750.00","1937338.00",2025 Sp,cuJo9R0e
Dn5fEa,Patryk,Klimala,RBNY,F,"1000000.00","1135000.00",2021,vLnL6uWi
Dn5fEa,Patryk,Klimala,RBNY,F,"1000000.00","1135000.00",2022,uM9KWkEe
x38TfP,Jonathan,Klinsmann,LA,GK,"81375.00","81375.00",2020,vppi2UJq
x38TfP,Jonathan,Klinsmann,LA,GK,"81375.00","81375.00",2021,N7tCrzby
x38TfP,Jonathan,Klinsmann,LA,GK,"200000.00","200000.00",2022,j8tn6niP
x38TfP,Jonathan,Klinsmann,LA,GK,"200004.00","200004.00",2023,BVwgVzqj
pUiOwO,Gordon,Kljestan,RBNY,M,"12900.0","12900.0",2008,7Dbue2gx
eLSlFF,Sacha,Kljestan,CHV,M,"70000.0","103000.0",2007,HIQBvn72
eLSlFF,Sacha,Kljestan,CHV,M,"95000.0","128000.0",2008,zlXM1Pia
eLSlFF,Sacha,Kljestan,CHV,M,"170000.0","203000.0",2009,HeVpI2km
eLSlFF,Sacha,Kljestan,RBNY,M,"400000.0","537500.0",2015,xeflgRjZ
eLSlFF,Sacha,Kljestan,RBNY,M,"550000.0","687500.0",2016,JGXG6gQC
eLSlFF,Sacha,Kljestan,RBNY,M,"650000.0","787500.0",2017,I3KFdeGz
eLSlFF,Sacha,Kljestan,ORL,M,"1025000.04","1100000.04",2018,n5qrfUEc
eLSlFF,Sacha,Kljestan,ORL,M-F,"1025000.04","1100000.04",2019,yp5CpPW7
eLSlFF,Sacha,Kljestan,LA,M,"307000.00","307000.00",2020,FPRJ8hgO
eLSlFF,Sacha,Kljestan,LA,M,"247350.00","247350.00",2021,epcemOo3
eLSlFF,Sacha,Kljestan,LA,M,"84000.00","84000.00",2022,0Aqq4Oex
UoDbvi,Chris,Klute,COL,D,"33750.0","33750.0",2012,MovYIluA
UoDbvi,Chris,Klute,COL,D,"46500.0","46500.0",2013,du6OQwvl
UoDbvi,Chris,Klute,COL,D,"75000.0","80144.1",2014,Fog6IOzC
UoDbvi,Chris,Klute,CLB,D,"82500.0","87802.09",2015,k2EEkaLS
UoDbvi,Chris,Klute,POR,D,"86625.0","91924.63",2016,HLqfPfR7
AiYSce,Matus,Kmet,MNUFC,D,"165000.00","182469.00",2024,gGe9X9EF
AiYSce,Matus,Kmet,MNUFC,D,"195000.00","212469.00",2025 Sp,31twI7iL
uaDmAH,Wes,Knight,VAN,M/D,"50000.0","50000.0",2011,05hxXnVl
ORycpN,Zat,Knight,COL,D,"120000.0","139583.33",2014,NZtdq2Ql
JZ0Sxb,Brad,Knighton,NE,GK,"12900.0","12900.0",2007,0OUxoj8Y
JZ0Sxb,Brad,Knighton,NE,GK,"17700.0","17700.0",2008,eJBcEK0n
JZ0Sxb,Brad,Knighton,NE,GK,"34000.0","34000.0",2009,7KxnrjAw
JZ0Sxb,Brad,Knighton,PHI,GK,"40000.0","40000.0",2010,bOTexmu5
JZ0Sxb,Brad,Knighton,VAN,GK,"55000.0","55000.0",2012,Hy7nYPej
JZ0Sxb,Brad,Knighton,VAN,GK,"66000.0","68600.0",2013,LCk3ltz8
JZ0Sxb,Brad,Knighton,NE,GK,"78100.0","80700.0",2014,S1RrMcbA
JZ0Sxb,Brad,Knighton,NE,GK,"82005.0","82005.0",2015,enBUWJhF
JZ0Sxb,Brad,Knighton,NE,GK,"86105.25","86105.25",2016,9qqfmYKZ
JZ0Sxb,Brad,Knighton,NE,GK,"100910.25","100910.25",2017,MDXwZCoT
JZ0Sxb,Brad,Knighton,NE,GK,"105955.56","110955.56",2018,KkAXMwX6
JZ0Sxb,Brad,Knighton,NE,GK,"111253.32","116253.32",2019,XxsjzinK
JZ0Sxb,Brad,Knighton,NE,GK,"130000.00","136750.00",2020,lRCnANeZ
JZ0Sxb,Brad,Knighton,NE,GK,"140000.00","146750.00",2021,DjiovNMi
JZ0Sxb,Brad,Knighton,NE,GK,"150000.00","157500.00",2022,39dSa7W4
zs5448,Billy,Knutsen,SJ,GK,"36504.0","36504.0",2014,NU0XoLdU
t6Bh82,Daigo,Kobayashi,VAN,M,"225000.0","238833.33",2013,5SvmPgmG
t6Bh82,Daigo,Kobayashi,NE,M,"125000.0","136666.67",2014,nb0xbrHZ
t6Bh82,Daigo,Kobayashi,NE,M,"135000.0","146666.67",2015,VDQWMaL9
t6Bh82,Daigo,Kobayashi,NE,M,"120000.0","132000.0",2016,MVEKXu9K
t6Bh82,Daigo,Kobayashi,NE,M,"69996.0","76996.0",2017,zMZWOnfy
AHPPza,Jeorgio,Kocevski,ORL,M,"71401.00","71401.00",2024,PmsHQmjk
RYDXh1,Milos,Kocic,DC,GK,"20100.0","20100.0",2009,bwEAL3dC
RYDXh1,Milos,Kocic,TOR,GK,"40000.0","40000.0",2010,AbGGtRjU
RYDXh1,Milos,Kocic,TOR,GK,"42000.0","42000.0",2011,iPHpj76f
RYDXh1,Milos,Kocic,TOR,GK,"44100.0","44100.0",2012,1aq0mnsq
RYDXh1,Milos,Kocic,POR,GK,"49612.0","49612.0",2013,JxhNQVfS
Ujnpfw,Danny,Koevermans,TOR,F,"999996.0","1413319.33",2011,43x1KD4T
Ujnpfw,Danny,Koevermans,TOR,F,"1150000.0","1563323.33",2012,4lcA9EPl
Ujnpfw,Danny,Koevermans,TOR,F,"1250000.0","1663323.33",2013,rraeE7oQ
qw9wX2,Jean-Christophe,Koffi,RBNY,M,"70250.04","76031.29",2019,tKSkrzu2
DWlT3e,Gershon,Koffie,VAN,M,"75000.0","79764.38",2011,VYVyNjpN
DWlT3e,Gershon,Koffie,VAN,M,"90000.0","92500.0",2012,01ybjITn
DWlT3e,Gershon,Koffie,VAN,M,"165000.0","176000.0",2013,88QoQyIg
DWlT3e,Gershon,Koffie,VAN,M,"200000.0","211000.0",2014,fqtoGyDL
DWlT3e,Gershon,Koffie,VAN,M,"230000.0","241000.0",2015,KQD1FRfZ
DWlT3e,Gershon,Koffie,NE,M,"250000.0","261000.0",2016,IufR2k8n
6Uw9XT,Alan,Koger,NE,F,"32604.0","32604.0",2011,K63hkEgT
dlqZl0,Zan,Kolmanic,ATX,D,"225000.00","225000.00",2021,MBY1EZuI
dlqZl0,Zan,Kolmanic,ATX,D,"300000.00","300000.00",2022,ZpHtdstV
dlqZl0,Zan,Kolmanic,ATX,D,"325000.00","325000.00",2023,i84Z34t1
dlqZl0,Zan,Kolmanic,ATX,D,"350000.00","350000.00",2024,VJSR4FVg
dlqZl0,Zan,Kolmanic,ATX,D,"350000.00","350000.00",2025 Sp,95r5UkOg
1MSEps,Ismael,Kone,MTL,M,"63547.00","66172.00",2021,6EbA8mcb
1MSEps,Ismael,Kone,MTL,M,"65500.00","68125.00",2022,7RyUY7NM
ruNsaX,Chris,Konopka,KC,GK,"12900.0","12900.0",2007,EidJ0fOo
ruNsaX,Chris,Konopka,MLS,GK,"42000.0","42000.0",2011,NKNRLh2U
ruNsaX,Chris,Konopka,PHI,GK,"44000.0","44000.0",2012,FF7G6gzP
ruNsaX,Chris,Konopka,TOR,GK,"46500.0","46500.0",2013,jtOoxY8J
